source	target	weight	roles
u_1473	e_649	1	voter
u_1473	e_650	1	voter
u_1473	e_654	1	voter
u_1473	e_655	1	voter
u_1473	e_668	1	voter
u_1473	e_669	1	voter
u_1473	e_682	1	voter
u_1473	e_700	1	voter
u_1473	e_802	1	voter
u_1473	e_810	1	voter
u_1473	e_817	1	voter
u_1473	e_833	1	voter
u_1473	e_865	1	voter
u_1473	e_874	1	voter
u_1473	e_875	1	voter
u_1473	e_896	1	voter
u_1473	e_900	1	voter
u_1473	e_903	1	voter
u_1473	e_908	1	voter
u_1473	e_922	1	voter
u_1473	e_932	1	voter
u_1473	e_935	1	voter
u_1473	e_937	1	voter
u_1473	e_946	1	voter
u_1473	e_950	1	voter
u_1473	e_952	1	voter
u_1473	e_987	1	voter
u_1473	e_989	1	voter
u_1473	e_993	1	voter
u_1473	e_1027	1	voter
u_1473	e_1029	1	voter
u_1473	e_1034	1	voter
u_1473	e_1078	1	voter
u_1473	e_1090	1	voter
u_1473	e_1106	1	voter
u_1473	e_1133	1	voter
u_1473	e_1158	1	voter
u_1473	e_1230	1	voter
u_1473	e_1256	1	voter
u_1473	e_1301	1	voter
u_1473	e_1328	1	voter
u_1473	e_1393	1	voter
u_1473	e_1401	1	voter
u_1473	e_1435	1	voter
u_1473	e_1470	1	voter
u_1473	e_1500	1	voter
u_1473	e_1501	1	voter
u_1473	e_1509	1	voter
u_1473	e_1528	1	voter
u_1473	e_1534	1	voter
u_1473	e_1535	1	voter
u_1473	e_1841	1	voter
u_1473	e_1849	2	candidate,nominator
u_1473	e_1858	1	voter
u_1473	e_2148	1	voter
u_1473	e_2199	1	voter
u_1473	e_2211	1	voter
u_1473	e_2226	1	voter
u_1473	e_2324	1	voter
u_1473	e_2362	1	voter
u_1473	e_2503	1	voter
u_1473	e_2605	1	voter
u_1473	e_2623	1	voter
u_1473	e_2629	1	voter
u_1473	e_2680	1	voter
u_1474	e_1176	1	voter
e_437	u_1476	1	candidate
e_438	u_1478	1	candidate
e_438	u_1477	1	voter
e_439	u_1484	1	candidate
e_439	u_1480	1	voter
e_439	u_1481	1	voter
e_439	u_1482	1	voter
e_439	u_1483	1	voter
u_1480	e_503	1	voter
u_1480	e_504	1	voter
u_1480	e_558	1	voter
u_1480	e_572	1	voter
u_1480	e_573	1	voter
u_1480	e_574	1	voter
u_1480	e_577	1	voter
u_1480	e_579	1	voter
u_1480	e_581	1	voter
u_1480	e_582	1	voter
u_1480	e_583	1	voter
u_1480	e_584	1	voter
u_1480	e_588	1	voter
u_1480	e_589	1	voter
u_1480	e_590	1	voter
u_1480	e_591	1	voter
u_1480	e_592	1	voter
u_1480	e_595	1	voter
u_1480	e_602	1	voter
u_1480	e_603	1	voter
u_1480	e_605	1	voter
u_1480	e_608	1	voter
u_1480	e_611	1	voter
u_1480	e_612	1	voter
u_1480	e_614	1	voter
u_1480	e_615	1	voter
u_1480	e_619	1	voter
u_1480	e_623	1	voter
u_1480	e_635	1	voter
u_1480	e_636	1	voter
u_1480	e_637	1	voter
u_1480	e_640	1	voter
u_1480	e_641	1	voter
u_1480	e_656	1	voter
u_1480	e_674	1	voter
u_1480	e_682	1	voter
u_1480	e_693	1	voter
u_1480	e_717	1	voter
u_1480	e_788	1	voter
u_1480	e_789	1	voter
u_1480	e_851	1	voter
u_1480	e_1922	1	voter
u_1480	e_2727	1	voter
u_1482	e_477	1	voter
u_1482	e_538	1	voter
u_1482	e_546	1	voter
u_1482	e_570	1	voter
u_1482	e_588	1	voter
u_1482	e_590	1	voter
u_1482	e_602	1	voter
u_1482	e_604	1	voter
u_1482	e_610	1	voter
u_1482	e_622	1	voter
u_1482	e_627	1	voter
u_1482	e_628	1	voter
u_1482	e_629	1	voter
u_1482	e_637	1	voter
u_1482	e_641	1	voter
u_1482	e_642	1	voter
u_1482	e_645	1	candidate
u_1482	e_647	1	voter
u_1482	e_650	1	voter
u_1482	e_651	1	voter
u_1482	e_655	1	voter
u_1482	e_656	1	voter
u_1482	e_657	1	voter
u_1482	e_769	1	voter
u_1482	e_771	1	voter
u_1482	e_775	1	voter
u_1483	e_442	1	voter
u_1483	e_443	1	voter
u_1483	e_446	1	voter
u_1483	e_447	1	voter
u_1483	e_449	1	voter
u_1483	e_450	1	voter
u_1483	e_452	1	voter
u_1483	e_458	1	voter
u_1483	e_460	1	voter
u_1483	e_464	1	voter
u_1483	e_465	1	voter
u_1483	e_466	1	voter
u_1483	e_470	1	voter
u_1483	e_471	1	voter
u_1483	e_474	1	voter
u_1483	e_475	1	voter
u_1483	e_477	1	voter
u_1483	e_483	1	voter
u_1483	e_499	1	voter
u_1483	e_501	1	voter
u_1483	e_504	1	voter
u_1483	e_512	1	voter
u_1483	e_513	1	voter
u_1483	e_521	1	voter
u_1483	e_522	1	voter
u_1483	e_526	1	voter
u_1483	e_527	1	voter
u_1483	e_547	1	voter
u_1483	e_548	1	voter
u_1483	e_558	1	voter
u_1483	e_563	1	voter
u_1483	e_564	1	voter
u_1483	e_567	1	voter
u_1483	e_568	1	voter
u_1483	e_569	1	voter
u_1483	e_570	1	voter
u_1483	e_579	1	voter
u_1483	e_581	1	voter
u_1483	e_583	1	voter
u_1483	e_584	1	voter
u_1483	e_585	1	voter
u_1483	e_586	1	voter
u_1483	e_588	1	voter
u_1483	e_589	1	voter
u_1483	e_590	1	voter
u_1483	e_591	1	voter
u_1483	e_592	1	voter
u_1483	e_593	1	voter
u_1483	e_594	1	voter
u_1483	e_595	1	voter
u_1483	e_597	1	voter
u_1483	e_602	1	voter
u_1483	e_911	1	voter
u_1483	e_2510	1	voter
e_440	u_1485	1	candidate
e_441	u_1486	1	candidate
e_442	u_1488	1	voter
e_442	u_1487	1	voter
u_1487	e_492	1	voter
u_1487	e_497	1	voter
u_1487	e_498	1	voter
u_1487	e_499	1	voter
u_1487	e_501	1	voter
u_1487	e_502	1	voter
u_1487	e_503	1	voter
u_1487	e_507	1	voter
u_1487	e_509	1	voter
u_1487	e_510	1	voter
u_1487	e_511	1	voter
u_1487	e_513	1	voter
u_1487	e_515	1	voter
u_1487	e_516	1	voter
u_1487	e_518	1	voter
u_1487	e_519	1	voter
u_1487	e_521	1	voter
u_1487	e_522	1	voter
u_1487	e_523	1	voter
u_1487	e_524	1	voter
u_1487	e_525	1	voter
u_1487	e_526	1	voter
u_1487	e_527	1	voter
u_1487	e_528	1	voter
u_1487	e_530	1	voter
u_1487	e_531	1	voter
u_1487	e_532	1	voter
u_1487	e_533	1	voter
u_1487	e_534	1	voter
u_1487	e_535	1	voter
u_1487	e_536	1	voter
u_1487	e_537	1	voter
u_1487	e_538	1	voter
u_1487	e_540	1	voter
u_1487	e_541	1	voter
u_1487	e_542	1	voter
u_1487	e_543	1	voter
u_1487	e_544	1	voter
u_1487	e_545	1	voter
u_1487	e_546	1	voter
u_1487	e_547	1	voter
u_1487	e_549	1	voter
u_1487	e_550	1	voter
u_1487	e_551	1	voter
u_1487	e_552	1	voter
u_1487	e_553	1	voter
u_1487	e_554	1	voter
u_1487	e_555	1	voter
u_1487	e_556	1	voter
u_1487	e_557	1	voter
u_1487	e_559	1	voter
u_1487	e_563	1	candidate
u_1487	e_599	1	voter
u_1487	e_600	1	voter
u_1487	e_602	1	voter
u_1487	e_603	1	voter
u_1487	e_604	1	voter
u_1487	e_605	1	voter
u_1487	e_607	1	voter
u_1487	e_608	1	voter
u_1487	e_610	1	voter
u_1487	e_611	1	voter
u_1487	e_612	1	voter
u_1487	e_615	1	voter
u_1487	e_616	1	voter
u_1487	e_617	1	voter
u_1487	e_618	1	voter
u_1487	e_619	1	voter
u_1487	e_622	1	voter
u_1487	e_623	1	voter
u_1487	e_629	1	voter
u_1487	e_630	1	voter
u_1487	e_633	1	voter
u_1487	e_636	1	voter
u_1487	e_637	1	voter
u_1487	e_640	1	voter
u_1487	e_641	1	voter
u_1487	e_659	1	voter
u_1487	e_660	1	voter
u_1487	e_663	1	voter
u_1487	e_665	1	voter
u_1487	e_802	1	voter
u_1487	e_833	1	voter
u_1487	e_838	1	voter
u_1487	e_839	1	voter
u_1487	e_841	1	voter
u_1487	e_845	1	voter
u_1487	e_846	1	voter
u_1487	e_847	1	voter
u_1487	e_848	1	voter
u_1487	e_967	1	voter
u_1487	e_992	1	voter
u_1487	e_1042	1	voter
u_1487	e_1045	1	voter
u_1487	e_1048	1	voter
u_1487	e_1050	1	voter
u_1487	e_1051	1	voter
u_1487	e_1052	1	voter
u_1487	e_1053	1	voter
u_1487	e_1056	1	voter
u_1487	e_1058	1	voter
u_1487	e_1061	1	voter
u_1487	e_1063	1	voter
u_1487	e_1064	1	voter
u_1487	e_1065	1	voter
u_1487	e_1066	1	voter
u_1487	e_1067	1	voter
u_1487	e_1068	1	voter
u_1487	e_1071	1	voter
u_1487	e_1073	1	voter
u_1487	e_1075	1	voter
u_1487	e_1078	1	voter
u_1487	e_1084	1	voter
u_1487	e_1085	1	voter
u_1487	e_1086	1	voter
u_1487	e_1090	1	voter
u_1487	e_1096	1	voter
u_1487	e_1097	1	voter
u_1487	e_1098	1	voter
e_443	u_1490	1	candidate
e_443	u_1489	1	voter
u_1489	e_446	1	voter
u_1489	e_464	1	voter
u_1489	e_469	1	voter
u_1489	e_470	1	voter
u_1489	e_474	1	voter
u_1489	e_482	1	voter
u_1489	e_486	1	voter
u_1489	e_492	1	voter
u_1489	e_493	1	voter
u_1489	e_494	1	voter
u_1489	e_496	1	voter
u_1489	e_499	1	voter
u_1489	e_503	1	voter
u_1489	e_505	1	voter
u_1489	e_509	1	candidate
u_1489	e_516	1	voter
u_1489	e_517	1	voter
u_1489	e_519	1	voter
u_1489	e_521	1	voter
u_1489	e_526	1	voter
u_1489	e_538	1	voter
u_1489	e_563	1	voter
u_1489	e_564	1	voter
u_1489	e_567	1	voter
u_1489	e_574	1	voter
u_1489	e_588	1	voter
u_1489	e_602	1	voter
u_1489	e_616	1	voter
u_1489	e_617	1	voter
u_1489	e_618	1	voter
u_1489	e_620	1	voter
u_1489	e_622	1	voter
u_1489	e_628	1	voter
u_1489	e_629	1	voter
u_1489	e_637	1	voter
u_1489	e_639	1	voter
u_1489	e_641	1	voter
u_1489	e_644	1	voter
u_1489	e_645	1	voter
u_1489	e_648	1	voter
u_1489	e_652	1	voter
u_1489	e_654	1	voter
u_1489	e_657	1	voter
u_1489	e_682	1	voter
u_1489	e_693	1	voter
u_1489	e_715	1	voter
u_1489	e_724	1	voter
u_1489	e_743	1	voter
u_1489	e_746	1	voter
u_1489	e_748	1	voter
u_1489	e_756	1	voter
u_1489	e_764	1	voter
u_1489	e_769	1	voter
u_1489	e_774	1	voter
u_1489	e_776	1	voter
u_1489	e_789	1	voter
u_1489	e_809	1	voter
u_1489	e_819	1	voter
u_1489	e_831	1	voter
u_1489	e_841	1	voter
u_1489	e_865	1	voter
u_1489	e_873	1	voter
u_1489	e_1298	1	voter
u_1489	e_1324	1	voter
u_1489	e_1613	1	voter
e_445	u_1492	1	voter
u_1492	e_446	1	voter
u_1492	e_447	1	voter
u_1492	e_448	1	voter
u_1492	e_449	1	voter
u_1492	e_452	1	voter
u_1492	e_453	1	voter
u_1492	e_456	1	voter
u_1492	e_457	1	voter
u_1492	e_458	1	voter
u_1492	e_464	1	voter
u_1492	e_475	1	voter
u_1492	e_477	1	voter
u_1492	e_480	1	voter
u_1492	e_481	1	voter
u_1492	e_482	1	voter
u_1492	e_483	1	voter
u_1492	e_484	1	voter
u_1492	e_486	1	voter
u_1492	e_487	1	voter
u_1492	e_489	1	voter
u_1492	e_490	1	voter
u_1492	e_492	1	voter
u_1492	e_496	1	voter
u_1492	e_497	1	voter
u_1492	e_498	1	voter
u_1492	e_499	1	voter
u_1492	e_501	1	voter
u_1492	e_503	1	voter
u_1492	e_504	1	voter
u_1492	e_509	1	voter
u_1492	e_512	1	voter
u_1492	e_513	1	voter
u_1492	e_514	1	voter
u_1492	e_515	1	voter
u_1492	e_516	1	voter
u_1492	e_517	1	voter
u_1492	e_518	1	voter
u_1492	e_521	1	voter
u_1492	e_526	1	voter
u_1492	e_527	1	voter
u_1492	e_531	1	voter
u_1492	e_533	1	voter
u_1492	e_534	1	voter
u_1492	e_535	1	voter
u_1492	e_537	1	voter
u_1492	e_538	1	voter
u_1492	e_540	1	voter
u_1492	e_542	1	voter
u_1492	e_544	1	voter
u_1492	e_545	1	voter
u_1492	e_546	1	voter
u_1492	e_547	1	voter
u_1492	e_551	1	voter
u_1492	e_553	1	voter
u_1492	e_555	1	voter
u_1492	e_563	1	voter
u_1492	e_567	1	voter
u_1492	e_569	1	voter
u_1492	e_570	1	voter
u_1492	e_573	1	voter
u_1492	e_574	1	voter
u_1492	e_598	1	voter
u_1492	e_600	1	voter
u_1492	e_602	1	voter
u_1492	e_603	1	voter
u_1492	e_604	1	voter
u_1492	e_605	1	voter
u_1492	e_608	1	voter
u_1492	e_610	1	voter
u_1492	e_611	1	voter
u_1492	e_612	1	voter
u_1492	e_614	1	voter
u_1492	e_627	1	voter
u_1492	e_628	1	voter
u_1492	e_629	1	voter
u_1492	e_630	1	voter
u_1492	e_634	1	voter
u_1492	e_635	1	voter
u_1492	e_637	1	voter
u_1492	e_640	1	voter
u_1492	e_641	1	voter
u_1492	e_642	1	voter
u_1492	e_651	1	voter
u_1492	e_653	1	voter
u_1492	e_656	1	voter
u_1492	e_657	1	voter
u_1492	e_658	1	voter
u_1492	e_660	1	voter
u_1492	e_672	1	voter
u_1492	e_674	1	voter
u_1492	e_680	1	candidate
u_1492	e_682	1	voter
u_1492	e_689	1	voter
u_1492	e_693	1	voter
u_1492	e_697	1	voter
u_1492	e_717	1	voter
u_1492	e_719	1	voter
u_1492	e_722	1	voter
u_1492	e_748	1	voter
u_1492	e_751	1	voter
u_1492	e_756	1	voter
u_1492	e_763	1	voter
u_1492	e_769	1	voter
u_1492	e_771	1	voter
u_1492	e_788	1	candidate
u_1492	e_789	1	voter
u_1492	e_817	1	voter
u_1492	e_841	1	voter
u_1492	e_851	1	voter
u_1492	e_868	1	voter
u_1492	e_909	1	voter
u_1492	e_944	1	voter
u_1492	e_967	1	voter
u_1492	e_968	1	voter
u_1492	e_972	1	voter
u_1492	e_977	1	voter
u_1492	e_978	1	voter
u_1492	e_981	1	voter
u_1492	e_988	1	voter
u_1492	e_989	1	voter
u_1492	e_990	1	voter
u_1492	e_991	1	voter
u_1492	e_1027	1	voter
u_1492	e_1028	1	voter
u_1492	e_1034	1	voter
u_1492	e_1035	1	voter
u_1492	e_1048	1	voter
u_1492	e_1050	1	voter
u_1492	e_1051	2	nominator,voter
u_1492	e_1053	1	voter
u_1492	e_1063	1	voter
u_1492	e_1169	1	voter
u_1492	e_1170	1	voter
u_1492	e_1236	1	voter
u_1492	e_1252	1	voter
u_1492	e_1265	1	voter
u_1492	e_1268	1	voter
u_1492	e_1276	1	voter
u_1492	e_1281	1	voter
u_1492	e_1286	1	voter
u_1492	e_1290	1	voter
u_1492	e_1305	1	voter
u_1492	e_1306	1	voter
u_1492	e_1307	1	voter
u_1492	e_1309	1	voter
u_1492	e_1318	1	voter
u_1492	e_1319	1	voter
u_1492	e_1366	1	voter
u_1492	e_1375	1	voter
u_1492	e_1403	1	voter
u_1492	e_1406	1	voter
u_1492	e_1507	1	voter
u_1492	e_1523	1	voter
u_1492	e_1526	1	voter
u_1492	e_1601	1	voter
u_1492	e_1716	1	voter
u_1492	e_1780	1	voter
u_1492	e_1818	1	voter
u_1492	e_1868	1	voter
u_1492	e_1876	2	nominator,voter
u_1492	e_2047	1	voter
u_1492	e_2329	1	voter
u_1492	e_2362	1	voter
e_446	u_1493	1	voter
e_446	u_1494	1	voter
e_446	u_1495	1	voter
e_446	u_1496	1	voter
e_446	u_1497	1	voter
e_446	u_1498	1	voter
e_446	u_1499	1	voter
e_446	u_1500	1	voter
e_446	u_1501	1	voter
u_1493	e_2191	1	candidate
u_1495	e_492	1	voter
u_1495	e_588	1	voter
u_1495	e_602	1	voter
u_1495	e_628	1	voter
u_1495	e_633	1	voter
u_1495	e_637	1	voter
u_1495	e_645	1	voter
u_1495	e_988	1	voter
u_1495	e_1052	1	voter
u_1496	e_452	1	voter
u_1496	e_462	1	voter
u_1496	e_482	1	voter
u_1496	e_487	1	voter
u_1496	e_492	1	voter
u_1496	e_498	1	voter
u_1496	e_499	1	voter
u_1496	e_503	1	voter
u_1496	e_508	1	voter
u_1496	e_510	1	voter
u_1496	e_511	1	voter
u_1496	e_513	1	voter
u_1496	e_515	1	voter
u_1496	e_521	1	voter
u_1496	e_524	1	voter
u_1496	e_526	1	voter
u_1496	e_527	1	voter
u_1496	e_529	1	voter
u_1496	e_532	1	voter
u_1496	e_536	1	voter
u_1496	e_538	1	voter
u_1496	e_539	1	voter
u_1496	e_540	1	voter
u_1496	e_542	1	voter
u_1496	e_543	1	voter
u_1496	e_546	1	voter
u_1496	e_547	1	voter
u_1496	e_552	1	voter
u_1496	e_553	1	voter
u_1496	e_562	1	voter
u_1496	e_563	1	voter
u_1496	e_567	1	voter
u_1496	e_569	1	voter
u_1496	e_570	1	candidate
u_1496	e_572	1	voter
u_1496	e_573	1	voter
u_1496	e_574	1	voter
u_1496	e_579	1	voter
u_1496	e_581	1	voter
u_1496	e_585	1	voter
u_1496	e_588	1	voter
u_1496	e_589	1	voter
u_1496	e_591	1	voter
u_1496	e_592	1	voter
u_1496	e_598	1	voter
u_1496	e_601	1	voter
u_1496	e_602	1	voter
u_1496	e_605	1	voter
u_1496	e_610	1	voter
u_1496	e_611	1	voter
u_1496	e_612	1	voter
u_1496	e_614	1	voter
u_1496	e_622	1	voter
u_1496	e_623	1	voter
u_1496	e_627	1	voter
u_1496	e_628	1	voter
u_1496	e_629	1	voter
u_1496	e_633	1	voter
u_1496	e_637	1	voter
u_1496	e_641	1	voter
u_1496	e_642	1	voter
u_1496	e_645	1	voter
u_1496	e_650	1	voter
u_1496	e_651	1	voter
u_1496	e_655	1	voter
u_1496	e_656	1	voter
u_1496	e_657	1	voter
u_1496	e_660	1	voter
u_1496	e_679	1	voter
u_1496	e_682	1	voter
u_1496	e_689	1	voter
u_1496	e_693	1	voter
u_1496	e_709	1	voter
u_1496	e_719	1	voter
u_1496	e_721	1	voter
u_1496	e_722	1	voter
u_1496	e_732	1	voter
u_1496	e_734	1	voter
u_1496	e_737	1	voter
u_1496	e_738	1	voter
u_1496	e_769	1	voter
u_1496	e_771	1	voter
u_1496	e_772	1	voter
u_1496	e_784	1	voter
u_1496	e_785	1	voter
u_1496	e_786	1	voter
u_1496	e_788	1	voter
u_1496	e_789	1	voter
u_1496	e_816	1	voter
u_1496	e_817	1	voter
u_1496	e_818	1	voter
u_1496	e_823	1	voter
u_1496	e_830	1	voter
u_1496	e_833	1	voter
u_1496	e_841	1	voter
u_1496	e_851	1	voter
u_1496	e_856	1	voter
u_1496	e_857	1	voter
u_1496	e_863	1	voter
u_1496	e_868	1	voter
u_1496	e_873	1	voter
u_1496	e_875	1	voter
u_1496	e_882	1	voter
u_1496	e_883	1	voter
u_1496	e_902	1	voter
u_1496	e_905	1	voter
u_1496	e_935	1	voter
u_1496	e_936	1	voter
u_1496	e_938	1	voter
u_1496	e_940	1	voter
u_1496	e_955	1	voter
u_1496	e_968	1	voter
u_1496	e_972	1	voter
u_1496	e_977	1	voter
u_1496	e_981	1	voter
u_1496	e_987	1	voter
u_1496	e_988	1	voter
u_1496	e_989	2	nominator,voter
u_1496	e_993	1	voter
u_1496	e_1004	1	voter
u_1496	e_1009	1	voter
u_1496	e_1018	1	voter
u_1496	e_1024	1	voter
u_1496	e_1027	1	voter
u_1496	e_1028	1	voter
u_1496	e_1030	1	voter
u_1496	e_1032	1	voter
u_1496	e_1033	1	voter
u_1496	e_1034	1	voter
u_1496	e_1035	1	voter
u_1496	e_1039	1	voter
u_1496	e_1041	1	voter
u_1496	e_1045	1	voter
u_1496	e_1051	1	voter
u_1496	e_1064	1	voter
u_1496	e_1071	1	voter
u_1496	e_1074	1	voter
u_1496	e_1075	1	voter
u_1496	e_1078	1	voter
u_1496	e_1081	1	voter
u_1496	e_1090	1	voter
u_1496	e_1091	1	voter
u_1496	e_1096	1	voter
u_1496	e_1098	1	voter
u_1496	e_1103	1	voter
u_1496	e_1107	1	voter
u_1496	e_1113	1	voter
u_1496	e_1117	1	voter
u_1496	e_1121	1	voter
u_1496	e_1125	1	voter
u_1496	e_1127	1	voter
u_1496	e_1133	1	voter
u_1496	e_1149	1	voter
u_1496	e_1156	1	voter
u_1496	e_1157	1	voter
u_1496	e_1169	1	voter
u_1496	e_1170	1	voter
u_1496	e_1176	1	voter
u_1496	e_1179	1	voter
u_1496	e_1186	1	voter
u_1496	e_1202	1	voter
u_1496	e_1204	1	voter
u_1496	e_1205	1	voter
u_1496	e_1224	1	voter
u_1496	e_1232	1	voter
u_1496	e_1236	1	voter
u_1496	e_1265	1	voter
u_1496	e_1268	1	voter
u_1496	e_1276	1	voter
u_1496	e_1281	1	voter
u_1496	e_1291	1	voter
u_1496	e_1293	1	voter
u_1496	e_1295	1	voter
u_1496	e_1298	1	voter
u_1496	e_1299	1	voter
u_1496	e_1305	1	voter
u_1496	e_1306	1	voter
u_1496	e_1353	1	voter
u_1496	e_1391	1	voter
u_1496	e_1395	1	voter
u_1496	e_1401	1	voter
u_1496	e_1404	1	voter
u_1496	e_1405	1	voter
u_1496	e_1487	1	voter
u_1496	e_1498	1	voter
u_1496	e_1507	1	voter
u_1496	e_1523	1	voter
u_1496	e_1530	1	voter
u_1496	e_1539	1	voter
u_1496	e_1577	1	voter
u_1496	e_1599	1	voter
u_1496	e_1612	1	voter
u_1496	e_1616	1	voter
u_1496	e_1640	1	voter
u_1496	e_1648	1	voter
u_1496	e_1666	1	voter
u_1496	e_1711	1	voter
u_1496	e_1716	1	voter
u_1496	e_1751	1	voter
u_1496	e_1758	1	voter
u_1496	e_1763	1	voter
u_1496	e_1767	1	voter
u_1496	e_1784	1	voter
u_1496	e_1818	1	voter
u_1496	e_1824	1	voter
u_1496	e_1826	1	voter
u_1496	e_1834	1	voter
u_1496	e_1835	1	voter
u_1496	e_1882	1	voter
u_1496	e_1904	1	voter
u_1496	e_1919	1	voter
u_1496	e_1939	1	voter
u_1496	e_1989	1	voter
u_1496	e_2004	1	voter
u_1496	e_2076	1	voter
u_1496	e_2084	1	voter
u_1496	e_2107	1	voter
u_1496	e_2197	1	voter
u_1496	e_2199	1	voter
u_1496	e_2362	1	voter
u_1496	e_2520	1	voter
u_1496	e_2607	1	voter
u_1496	e_2617	1	voter
u_1496	e_2623	1	voter
u_1496	e_2629	1	voter
u_1496	e_2630	1	voter
u_1497	e_461	1	voter
u_1497	e_464	1	voter
u_1497	e_465	1	voter
u_1497	e_466	1	candidate
u_1497	e_467	1	voter
u_1497	e_470	1	voter
u_1497	e_474	1	voter
u_1497	e_477	1	voter
u_1497	e_482	1	voter
u_1497	e_492	1	voter
u_1497	e_552	1	voter
u_1497	e_653	1	voter
u_1497	e_686	1	voter
u_1497	e_688	1	voter
u_1497	e_776	1	voter
u_1497	e_783	1	voter
u_1497	e_818	1	voter
u_1497	e_874	1	voter
u_1497	e_907	1	voter
u_1497	e_1048	1	voter
u_1497	e_1074	1	voter
u_1497	e_1487	1	voter
u_1497	e_1507	1	voter
u_1497	e_1532	1	voter
u_1497	e_1539	1	voter
u_1497	e_1989	1	voter
u_1497	e_1997	1	voter
u_1497	e_2148	1	voter
u_1498	e_1414	1	voter
u_1498	e_1758	1	voter
u_1498	e_1763	1	voter
u_1498	e_2532	1	voter
u_1498	e_2539	1	voter
u_1498	e_2675	1	candidate
u_1498	e_2753	1	voter
u_1499	e_466	1	voter
u_1499	e_474	1	voter
u_1499	e_477	1	voter
u_1499	e_484	1	voter
u_1499	e_495	1	voter
u_1499	e_569	1	voter
u_1499	e_612	1	voter
u_1499	e_643	1	voter
u_1499	e_775	1	voter
u_1499	e_818	1	voter
u_1499	e_883	1	voter
u_1500	e_460	1	voter
u_1500	e_464	1	voter
u_1500	e_466	1	voter
u_1500	e_473	1	voter
u_1500	e_495	1	voter
u_1500	e_543	1	voter
u_1500	e_553	1	voter
u_1500	e_562	1	voter
u_1500	e_625	1	voter
u_1500	e_642	1	voter
u_1500	e_643	1	voter
u_1500	e_728	1	voter
u_1500	e_772	1	voter
u_1500	e_780	1	voter
u_1500	e_798	1	voter
u_1500	e_806	1	voter
u_1500	e_818	1	voter
u_1500	e_832	1	voter
u_1500	e_833	1	voter
u_1500	e_834	1	voter
u_1500	e_878	1	voter
u_1500	e_883	1	voter
u_1500	e_889	1	voter
u_1500	e_891	1	voter
u_1500	e_917	1	voter
u_1500	e_922	1	voter
u_1500	e_952	1	voter
u_1500	e_956	1	voter
u_1500	e_968	1	voter
u_1500	e_1016	1	voter
u_1500	e_1032	1	voter
u_1500	e_1045	1	voter
u_1500	e_1076	1	voter
u_1500	e_1086	1	voter
u_1500	e_1097	1	voter
u_1500	e_1106	1	voter
u_1500	e_1113	1	voter
u_1500	e_1170	1	voter
u_1500	e_1182	1	voter
u_1500	e_1217	1	voter
u_1500	e_1241	1	voter
u_1500	e_1333	1	voter
u_1500	e_1343	1	voter
u_1500	e_1356	1	voter
u_1500	e_1358	1	voter
u_1500	e_1401	1	voter
u_1500	e_1507	1	voter
u_1500	e_1569	1	voter
u_1500	e_1653	1	voter
u_1500	e_1744	1	voter
u_1500	e_1758	1	voter
u_1500	e_1782	1	voter
u_1500	e_2482	1	voter
u_1501	e_458	1	voter
u_1501	e_520	1	voter
u_1501	e_522	1	voter
u_1501	e_532	2	candidate,voter
u_1501	e_552	1	voter
u_1501	e_556	1	voter
u_1501	e_560	1	voter
u_1501	e_562	1	voter
u_1501	e_570	1	voter
u_1501	e_573	1	voter
u_1501	e_574	1	voter
u_1501	e_575	1	voter
u_1501	e_576	1	voter
u_1501	e_577	1	voter
u_1501	e_580	1	voter
u_1501	e_584	1	voter
u_1501	e_585	1	voter
u_1501	e_588	1	voter
u_1501	e_591	1	voter
u_1501	e_593	1	voter
u_1501	e_597	1	voter
u_1501	e_618	1	voter
u_1501	e_682	1	voter
u_1501	e_693	1	voter
u_1501	e_734	1	voter
u_1501	e_749	1	voter
u_1501	e_780	1	voter
u_1501	e_990	1	voter
u_1501	e_995	1	voter
u_1501	e_998	1	voter
u_1501	e_1005	1	voter
u_1501	e_1008	1	voter
u_1501	e_1009	1	voter
u_1501	e_1010	1	voter
u_1501	e_1020	1	voter
u_1501	e_1022	1	voter
u_1501	e_1027	2	nominator,voter
u_1501	e_1044	1	voter
u_1501	e_1052	1	voter
u_1501	e_1061	1	voter
u_1501	e_1075	1	voter
e_448	u_1506	1	candidate
e_448	u_1502	1	voter
e_448	u_1503	1	voter
e_448	u_1504	1	voter
e_448	u_1505	1	voter
u_1506	e_457	1	voter
u_1506	e_459	1	voter
u_1506	e_461	1	voter
u_1506	e_465	1	voter
u_1506	e_466	1	voter
u_1506	e_467	1	voter
u_1506	e_469	1	voter
u_1506	e_507	1	voter
u_1506	e_509	1	voter
u_1506	e_512	1	voter
u_1506	e_514	1	voter
u_1506	e_515	1	voter
u_1506	e_516	1	voter
u_1506	e_519	1	voter
u_1506	e_522	1	voter
u_1506	e_524	1	voter
u_1506	e_525	1	voter
u_1506	e_528	1	voter
u_1506	e_529	1	voter
u_1506	e_559	1	voter
u_1506	e_591	1	voter
u_1506	e_598	1	voter
u_1506	e_682	1	voter
u_1506	e_761	1	voter
u_1506	e_774	1	voter
u_1506	e_817	1	voter
u_1506	e_834	1	voter
u_1506	e_967	1	voter
u_1506	e_974	1	voter
u_1506	e_1013	1	voter
u_1506	e_1034	1	voter
u_1506	e_1038	1	voter
u_1506	e_1048	1	voter
u_1506	e_1134	1	voter
u_1506	e_1137	1	voter
